335	63.71	74.07	74.49	60.59	70.25	77.85	66.85	44.05
336	64.01	74.29	74.70	60.89	70.64	78.14	67.18	44.13
337	64.30	74.52	74.90	61.17	71.02	78.42	67.49	44.21
338	64.58	74.73	75.09	61.45	71.39	78.70	67.79	44.30
339	64.86	74.93	75.27	61.71	71.75	78.96	68.08	44.38
340	65.13	75.12	75.44	61.98	72.09	79.21	68.35	44.48
341	65.40	75.32	75.60	62.23	72.43	79.45	68.62	44.57
342	65.66	75.49	75.76	62.49	72.75	79.68	68.87	44.67
343	65.92	75.67	75.92	62.73	73.06	79.91	69.11	44.77
344	66.17	75.84	76.06	62.97	73.37	80.12	69.34	44.86
345	66.42	76.00	76.19	63.20	73.66	80.33	69.56	44.97
346	66.66	76.16	76.32	63.43	73.95	80.54	69.77	45.07
347	66.89	76.31	76.44	63.65	74.23	80.73	69.96	45.17
348	67.13	76.46	76.56	63.86	74.49	80.92	70.16	45.28
349	67.35	76.61	76.68	64.07	74.75	81.10	70.34	45.39
350	67.57	76.75	76.79	64.27	75.01	81.27	70.52	45.49
351	67.79	76.89	76.89	64.47	75.25	81.45	70.68	45.60
352	68.02	77.02	77.00	64.67	75.48	81.61	70.85	45.72
353	68.22	77.06	76.96	64.85	75.72	81.52	71.01	45.83
354	68.42	76.68	76.38	65.03	75.89	80.65	71.11	45.94
355	68.60	75.96	75.44	65.19	75.92	79.41	71.12	46.05
356	68.74	75.05	74.31	65.29	75.80	78.06	70.99	46.15
357	68.81	74.05	73.15	65.33	75.54	76.73	70.72	46.26
358	68.83	73.05	71.95	65.31	75.17	75.46	70.35	46.37
359	68.77	72.06	70.81	65.22	74.74	74.28	69.88	46.48
360	68.67	71.11	69.72	65.07	74.26	73.17	69.35	46.58
361	68.51	70.22	68.69	64.88	73.74	72.15	68.76	46.69
362	68.32	69.36	67.71	64.65	73.21	71.21	68.15	46.79
363	68.10	68.57	66.81	64.40	72.66	70.33	67.52	46.88
364	67.86	67.83	65.96	64.12	72.09	69.51	66.87	46.97
365	67.60	67.14	65.17	63.82	71.53	68.75	66.22	47.07
366	67.32	66.49	64.44	63.52	70.96	68.04	65.59	47.15
367	67.05	65.88	63.75	63.21	70.41	67.38	64.96	47.24
368	66.76	65.32	63.13	62.90	69.85	66.75	64.34	47.32
369	66.46	64.80	62.54	62.58	69.30	66.16	63.74	47.39
370	66.17	64.31	61.99	62.26	68.75	65.60	63.16	47.46
371	65.88	63.85	61.48	61.94	68.22	65.06	62.59	47.51
372	65.59	63.42	61.02	61.63	67.70	64.57	62.05	47.57
373	65.29	63.01	60.58	61.32	67.19	64.08	61.53	47.63
374	65.00	62.63	60.16	61.01	66.69	63.63	61.03	47.67
375	64.72	62.28	59.77	60.71	66.20	63.19	60.54	47.70
376	64.43	61.94	59.42	60.41	65.73	62.77	60.07	47.74
377	64.15	61.62	59.08	60.12	65.27	62.38	59.64	47.77
378	63.87	61.32	58.77	59.83	64.82	61.99	59.21	47.79
379	63.60	61.03	58.47	59.55	64.38	61.63	58.82	47.81
380	63.33	60.76	58.19	59.27	63.96	61.29	58.42	47.83
381	63.06	60.50	57.92	59.00	63.55	60.95	58.06	47.83
382	62.80	60.26	57.68	58.73	63.14	60.62	57.72	47.84
383	62.54	60.02	57.45	58.47	62.75	60.32	57.38	47.84
384	62.29	59.80	57.23	58.22	62.37	60.02	57.07	47.83
385	62.04	59.58	57.02	57.97	62.00	59.74	56.76	47.82
386	61.79	59.38	56.82	57.73	61.65	59.46	56.47	47.80
387	61.56	59.19	56.63	57.49	61.31	59.19	56.20	47.79
388	61.33	58.99	56.45	57.27	60.97	58.93	55.93	47.77
389	61.10	58.81	56.28	57.04	60.64	58.69	55.68	47.74
390	60.87	58.63	56.11	56.82	60.32	58.45	55.44	47.71
391	60.64	58.46	55.96	56.60	60.02	58.22	55.21	47.69
392	60.43	58.30	55.80	56.39	59.72	58.00	54.99	47.66
393	60.22	58.14	55.66	56.18	59.43	57.79	54.79	47.62
394	60.01	57.99	55.52	55.99	59.15	57.58	54.59	47.58
395	59.81	57.84	55.40	55.79	58.88	57.38	54.40	47.55
396	59.60	57.69	55.27	55.60	58.62	57.19	54.22	47.51
397	59.41	57.56	55.15	55.41	58.37	57.00	54.05	47.47
398	59.21	57.42	55.03	55.23	58.12	56.82	53.89	47.43
399	59.02	57.29	54.92	55.05	57.88	56.64	53.73	47.38
400	58.84	57.16	54.81	54.88	57.64	56.48	53.58	47.34
401	58.65	57.03	54.70	54.71	57.42	56.31	53.43	47.29
